Time [s],x-axis [g],y-axis [g],z-axis [g]
0.226909,-0.79155,-0.890732,-4.96483
0.2272,-0.652313,0.669479,-6.88362
0.227491,-0.560761,-0.0648499,-8.87299
0.227782,-0.558853,0.146866,-7.64275
0.228073,-0.665665,1.72234,-9.82857
0.228364,-0.852585,0.249863,-8.54111
0.228655,-1.06621,1.14632,-10.8814
0.228945,-1.22833,-1.29128,-6.94275
0.229236,-1.2722,-0.200272,-5.03731
0.229527,-1.15585,1.67275,-2.66075
0.229818,-0.881195,-1.65749,-1.53732
0.230109,-0.494003,1.54686,1.98936
0.2304,-0.0648499,2.28882,3.90434
0.230691,0.320435,-1.49536,6.55365
0.230982,0.589371,0.801087,5.60761
0.231273,0.707626,0.200272,4.60816
0.231564,0.677109,-2.60353,8.88634
0.231855,0.535965,-0.350952,3.59535
0.232145,0.343323,-0.389099,9.99451
0.232436,0.143051,1.09673,6.4621
0.232727,-0.0343323,-1.53351,9.86862
0.233018,-0.177383,1.22452,6.94847
0.233309,-0.299454,-1.31989,4.87709
0.2336,-0.41008,-2.5425,6.94657
0.233891,-0.518799,0.917435,1.05476
0.234182,-0.612259,-0.270844,1.52016
0.234473,-0.682831,0.396729,-2.6722
0.234764,-0.717163,0.627518,-3.44849
0.235055,-0.7267,0.562668,-4.78554
0.235345,-0.724793,-1.07002,-7.37763
0.235636,-0.743866,0.0591278,-9.83238
0.235927,-0.802994,-0.473023,-7.98035
0.236218,-0.902176,0.25177,-7.69234
0.236509,-1.02234,1.06239,-9.67789
0.2368,-1.11961,1.82152,-10.8967
0.237091,-1.15776,-0.419617,-5.81741
0.237382,-1.10436,1.49155,-3.57437
0.237673,-0.959397,0.387192,-5.0602
0.237964,-0.747681,-3.03841,-1.24359
0.238255,-0.501633,1.78337,-0.925064
0.238545,-0.263214,2.08283,3.60489
0.238836,-0.0495911,-0.509262,2.59399
0.239127,0.133514,-0.295639,4.76647
0.239418,0.289917,1.4534,5.23567
0.239709,0.425339,-2.30789,6.42967
0.24,0.530243,-1.83296,8.08335
0.240291,0.593186,0.076294,9.63211
0.240582,0.587463,-0.0228882,10.4141
0.240873,0.488281,0.0400543,7.68662
0.241164,0.297546,1.0891,7.5531
0.241455,0.038147,-0.402451,5.43594
0.241745,-0.25177,-1.02806,3.59154
0.242036,-0.522614,-2.33841,2.5692
0.242327,-0.728607,-0.0553131,0.715256
0.242618,-0.843048,0.432968,-0.749588
0.242909,-0.865936,0.720978,-3.11852
0.2432,-0.822067,0.638962,-4.58908
0.243491,-0.747681,-0.0915527,-5.70679
0.243782,-0.682831,-0.679016,-8.40187
0.244073,-0.667572,0.37384,-9.01985
0.244364,-0.717163,0.421524,-7.87163
0.244655,-0.823975,0.358582,-7.51877
0.244945,-0.963211,1.76621,-9.82475
0.245236,-1.09291,-0.843048,-8.72421
0.245527,-1.16348,0.610352,-5.76973
0.245818,-1.13869,1.25885,-4.40407
0.246109,-1.00136,-1.18065,-1.68991
0.2464,-0.761032,-0.452042,-0.217438
0.246691,-0.444412,1.93214,2.56157
0.246982,-0.104904,1.14059,4.47655
0.247273,0.209808,-0.671387,3.64685
0.247564,0.459671,0.268936,5.96237
0.247855,0.616074,0.265122,5.47028
0.248145,0.675202,-3.31497,6.18172
0.248436,0.644684,-0.183105,5.96809
0.248727,0.53978,0.854492,10.0536
0.249018,0.377655,-0.717163,9.01413
0.249309,0.175476,0.597,8.461
0.2496,-0.0457764,0.495911,6.36864
0.249891,-0.267029,-2.37656,6.14739
0.250182,-0.469208,-0.711441,2.9583
0.250473,-0.637055,-0.0629425,0.595093
0.250764,-0.757218,-0.881195,1.80054
0.251055,-0.823975,1.36948,-2.97546
0.251345,-0.852585,0.450134,-3.3741
0.251636,-0.858307,-0.587463,-6.31523
0.251927,-0.8564,0.181198,-8.19969
0.252218,-0.867844,-0.7267,-9.18007
0.252509,-0.898361,0.00572205,-8.57735
0.2528,-0.946045,1.2207,-10.0842
0.253091,-0.993729,1.20354,-8.39997
0.253382,-1.02425,0.289917,-8.57544
0.253673,-1.02043,-0.318527,-5.17082
0.253964,-0.961304,1.04523,-4.70162
0.254255,-0.839234,0.0667572,-3.55721
0.254545,-0.654221,0.120163,-1.94168
0.254836,-0.421524,1.11389,0.427246
0.255127,-0.165939,-0.808716,4.05121
0.255418,0.0858307,0.858307,4.21143
0.255709,0.297546,1.11389,4.93813
0.256,0.44632,-1.70517,8.56972
0.256291,0.520706,-0.802994,6.91986
0.256582,0.520706,-0.699997,6.71005
0.256873,0.459671,-1.00327,9.27544
0.257164,0.349045,0.476837,8.70705
0.257455,0.205994,0.967026,9.58443
0.257745,0.0400543,0.761032,4.11797
0.258036,-0.137329,-3.7384,5.93186
0.258327,-0.318527,-0.127792,2.70462
0.258618,-0.488281,-1.23405,2.82097
0.258909,-0.623703,0.0190735,0.0915527
0.2592,-0.707626,2.6989,-4.00543
0.259491,-0.736237,-0.183105,-1.06812
0.259782,-0.715256,-0.0534058,-6.27327
0.260073,-0.673294,-0.234604,-7.01523
0.260364,-0.652313,-0.831604,-8.23212
0.260655,-0.688553,-0.757218,-6.77681
0.260945,-0.797272,2.71416,-10.1929
0.261236,-0.957489,-0.442505,-9.24683
0.261527,-1.12724,0.406265,-8.12149
0.261818,-1.24359,2.10762,-6.66237
0.262109,-1.25313,-1.30844,-5.07355
0.2624,-1.12724,-0.286102,-2.74849
0.262691,-0.875473,1.24359,-2.08855
0.262982,-0.53978,0.286102,1.56021
0.263273,-0.179291,0.141144,2.49672
0.263564,0.143051,1.41716,3.36647
0.263855,0.389099,-0.806809,5.96619
0.264145,0.535965,-0.473023,5.04494
0.264436,0.591278,0.139236,5.55229
0.264727,0.576019,-1.75095,5.05638
0.265018,0.509262,-1.77765,10.643
0.265309,0.41008,1.5049,8.64411
0.2656,0.278473,1.41907,8.01087
0.265891,0.12207,-1.61743,7.77817
0.266182,-0.0610352,-0.265122,6.11115
0.266473,-0.263214,-1.34277,4.01116
0.266764,-0.467301,-2.12288,2.73705
0.267055,-0.648499,1.16348,2.11144
0.267345,-0.793457,1.64795,-1.1692
0.267636,-0.886917,0.0686646,-1.24168
0.267927,-0.926972,-0.240326,-7.42722
0.268218,-0.925064,-1.5049,-6.14739
0.268509,-0.898361,0.125885,-9.26018
0.2688,-0.871659,-0.167847,-9.01985
0.269091,-0.860214,1.15776,-7.73811
0.269382,-0.873566,0.349045,-9.78661
0.269673,-0.902176,1.46866,-7.63512
0.269964,-0.932694,0.31662,-7.61414
0.270255,-0.938416,0.131607,-4.82559
0.270545,-0.900269,0.406265,-6.06918
0.270836,-0.799179,-0.789643,-1.48773
0.271127,-0.637055,1.194,-1.41144
0.271418,-0.423431,0.560761,1.92452
0.271709,-0.175476,0.854492,3.44658
0.272,0.076294,-0.831604,5.64957
0.272291,0.307083,-0.0171661,6.33621
0.272582,0.492096,-0.656128,6.54984
0.272873,0.616074,-1.14441,6.77681
0.273164,0.658035,0.0591278,8.27789
0.273455,0.612259,-0.425339,11.1485
0.273745,0.47493,0.680924,9.60541
0.274036,0.261307,-0.213623,6.91605
0.274327,-0.00953675,-0.318527,4.56238
0.274618,-0.295639,-1.8959,3.80516
0.274909,-0.551224,-1.31035,1.95313
0.2752,-0.738144,-0.247955,1.46294
0.275491,-0.825882,1.00517,-0.347138
0.275782,-0.814438,0.736237,-2.92587
0.276073,-0.728607,0.173569,-3.66974
0.276364,-0.617981,-0.78392,-5.77164
0.276655,-0.534058,-0.0286102,-7.35092
0.276945,-0.526428,0.642777,-8.34465
0.277236,-0.617981,-0.0782013,-7.19834
0.277527,-0.795365,1.45531,-10.9921
0.277818,-1.01471,0.715256,-10.5534
0.278109,-1.21689,-1.32942,-7.08962
0.2784,-1.32942,2.12288,-4.13513
0.278691,-1.30081,-0.780106,-6.95229
0.278982,-1.11961,-1.35803,0.146866
0.279273,-0.804901,3.72315,-2.17819
0.279564,-0.41008,-0.844956,3.05557
0.279855,-0.0076294,0.612259,3.22914
0.280145,0.333786,1.19591,3.97682
0.280436,0.56839,-1.96838,6.01006
0.280727,0.675202,-0.360489,3.80135
0.281018,0.667572,-0.541687,7.56264
0.281309,0.579834,-0.871659,6.36482
0.2816,0.44632,-0.478745,9.84383
0.281891,0.295639,0.581741,7.41577
0.282182,0.135422,1.0128,8.5907
0.282473,-0.0324249,-2.14005,8.24738
0.282764,-0.211716,-0.228882,4.86755
0.283055,-0.398636,-0.482559,4.59862
0.283345,-0.579834,-2.10571,1.5831
0.283636,-0.724793,1.30081,-0.427246
0.283927,-0.82016,1.59836,-0.53215
0.284218,-0.852585,-0.92125,-3.54385
0.284509,-0.835419,0.0972748,-7.45201
0.2848,-0.795365,-0.745773,-6.13785
0.285091,-0.776291,-0.444412,-8.39615
0.285382,-0.802994,0.34523,-7.68471
0.285673,-0.88501,1.82915,-10.5076
0.285964,-0.999451,0.1297,-9.8114
0.286255,-1.10245,1.71089,-8.00514
0.286545,-1.14822,-0.101089,-7.84111
0.286836,-1.09482,-1.77193,-4.57955
0.287127,-0.932694,2.23732,-4.22859
0.287418,-0.682831,-0.986099,-0.642777
0.287709,-0.383377,0.295639,0.88501
0.288,-0.0839234,2.08283,1.16539
0.288291,0.171661,0.18692,4.87518
0.288582,0.360489,-0.440598,7.38144
0.288873,0.47493,-0.528336,5.33676
0.289164,0.522614,-0.543594,6.59752
0.289455,0.518799,-1.64986,6.46973
0.289745,0.473023,-1.93024,10.3416
0.290036,0.385284,2.5959,7.23839
0.290327,0.257492,0.202179,10.3741
0.290618,0.0877381,-0.94986,7.93076
0.290909,-0.114441,-0.452042,4.22287
0.2912,-0.329971,-1.85394,4.32205
0.291491,-0.526428,-0.84877,1.83106
0.291782,-0.677109,0.371933,0.118256
0.292073,-0.757218,1.62315,-0.902176
0.292364,-0.768662,0.951767,-4.49371
0.292655,-0.728607,-2.35748,-5.14412
0.292945,-0.667572,0.387192,-7.39479
0.293236,-0.627518,0.589371,-9.07898
0.293527,-0.640869,-1.84822,-5.90897
0.293818,-0.720978,2.985,-8.57735
0.294109,-0.8564,0.411987,-9.69696
0.2944,-1.00708,0.865936,-8.8234
0.294691,-1.13297,0.682831,-6.58608
0.294982,-1.18256,-1.20926,-4.61769
0.295273,-1.12534,-0.310898,-4.67301
0.295564,-0.953674,0.236511,-1.87874
0.295855,-0.684738,1.53923,-0.724793
0.296145,-0.362396,0.51117,2.37656
0.296436,-0.0305176,0.232697,5.03922
0.296727,0.261307,0.719071,4.89235
0.297018,0.480652,-0.192642,5.93376
0.297309,0.610352,-0.934601,5.99671
0.2976,0.648499,-1.67084,6.11115
0.297891,0.606537,-1.41525,7.27081
0.298182,0.501633,0.749588,9.27735
0.298473,0.34523,1.52969,8.81958
0.298764,0.154495,-0.612259,9.07326
0.299055,-0.0572205,0.0514984,4.59862
0.299345,-0.274658,-2.63977,4.97246
0.299636,-0.480652,-1.82724,3.08609
0.299927,-0.654221,1.10817,1.93214
0.300218,-0.780106,1.36185,0.356674
0.300509,-0.850678,-0.278473,-4.24194
0.3008,-0.871659,-0.0190735,-4.63677
0.301091,-0.858307,-0.810623,-6.40679
0.301382,-0.829697,-1.05858,-5.98908
0.301673,-0.812531,1.78337,-9.89151
0.301964,-0.827789,0.179291,-7.11632
0.302255,-0.877381,1.15395,-9.03893
0.302545,-0.94986,1.9455,-10.8299
0.302836,-1.02234,-2.52724,-8.17108
0.303127,-1.06621,1.36948,-4.98962
0.303418,-1.04713,0.818253,-5.85938
0.303709,-0.94986,-1.52969,-2.06184
0.304,-0.76294,1.27792,-1.35231
0.304291,-0.50354,1.25694,1.07384
0.304582,-0.198364,0.585556,3.91579
0.304873,0.116348,0.377655,3.7384
0.305164,0.396729,-0.131607,6.62995
0.305455,0.60463,-1.30653,6.04439
0.305745,0.715256,-2.18201,7.43294
0.306036,0.717163,0.736237,6.63185
0.306327,0.616074,-0.375748,10.7822
0.306618,0.434876,-0.566483,10.1967
0.306909,0.202179,2.06566,6.62422
0.3072,-0.0476837,-1.30272,6.46782
0.307491,-0.278473,-3.12233,4.64249
0.307782,-0.469208,1.31226,2.99263
0.308073,-0.598908,-1.03378,2.47192
0.308364,-0.667572,-0.537872,0.152588
0.308655,-0.686646,1.86539,-2.82478
0.308945,-0.677109,0.240326,-3.69263
0.309236,-0.665665,-0.94986,-5.18608
0.309527,-0.680924,0.761032,-8.26454
0.309818,-0.738144,-1.07193,-7.46918
0.310109,-0.844956,1.194,-8.04138
0.3104,-0.982285,0.631333,-11.7893
0.310691,-1.12343,-0.257492,-9.44328
0.310982,-1.22452,-0.213623,-8.91876
0.311273,-1.2455,2.19536,-5.05447
0.311564,-1.16158,-0.35286,-5.18227
0.311855,-0.961304,-0.185013,-1.73759
0.312145,-0.669479,1.32179,-1.85776
0.312436,-0.324249,-1.2455,2.41089
0.312727,0.0190735,1.20926,2.69508
0.313018,0.308991,2.43759,4.06265
0.313309,0.505448,-1.26839,6.90842
0.3136,0.593186,-1.11008,5.11551
0.313891,0.577927,-0.76294,4.85039
0.314182,0.488281,-1.30272,7.54547
0.314473,0.356674,-1.33324,9.27735
0.314764,0.211716,1.5564,8.93593
0.315055,0.0705719,1.40762,6.35529
0.315345,-0.0610352,-1.66321,8.37326
0.315636,-0.18692,-1.07765,6.01006
0.315927,-0.314713,-0.253677,5.76019
0.316218,-0.444412,-1.83296,2.27356
0.316509,-0.566483,0.799179,-0.528336
0.3168,-0.675202,0.242233,-0.671387
0.317091,-0.757218,0.724793,-4.00734
0.317382,-0.810623,0,-6.30188
0.317673,-0.841141,-0.522614,-6.90842
0.317964,-0.869751,-0.459671,-8.74901
0.318255,-0.909805,-0.286102,-7.23076
0.318545,-0.970841,1.31416,-10.0555
0.318836,-1.04523,0.802994,-8.84247
0.319127,-1.11198,1.23596,-10.0784
0.319418,-1.13869,0.31662,-6.13213
0.319709,-1.09291,-0.452042,-5.46646
0.32,-0.965119,0.385284,-3.52669
0.320291,-0.75531,0.22316,-1.78146
0.320582,-0.486374,0.0705719,-0.598908
0.320873,-0.19455,0.566483,2.58827
0.321164,0.0839234,1.56593,3.36647
0.321455,0.31662,-0.146866,6.90079
0.321745,0.482559,-0.709534,5.5542
0.322036,0.574112,-0.743866,5.90324
0.322327,0.595093,-1.54686,7.60079
0.322618,0.547409,-1.44768,9.62258
0.322909,0.43869,0.595093,9.56154
0.3232,0.276566,2.26975,7.02286
0.323491,0.0782013,-1.99127,10.0899
0.323782,-0.141144,-0.18692,4.00543
0.324073,-0.354767,-0.366211,3.94631
0.324364,-0.541687,-3.16429,2.96021
0.324655,-0.675202,0.370026,0.0591278
0.324945,-0.747681,2.29836,-0.450134
0.325236,-0.757218,0.547409,-3.73077
0.325527,-0.724793,-0.530243,-5.22232
0.325818,-0.680924,-0.494003,-5.75066
0.326109,-0.656128,-0.0400543,-9.20868
0.3264,-0.679016,0.162125,-7.53403
0.326691,-0.75531,1.07193,-8.24547
0.326982,-0.883103,-0.106812,-9.93157
0.327273,-1.02615,1.90544,-10.3798
0.327564,-1.14441,-1.70708,-5.77355
0.327855,-1.18828,1.70326,-4.73976
0.328145,-1.12534,0.753403,-5.63622
0.328436,-0.94223,-2.01798,-1.58501
0.328727,-0.658035,1.82533,-1.5583
0.329018,-0.312805,0.507355,3.53813
0.329309,0.038147,-0.320435,4.22096
0.3296,0.337601,1.0643,4.47464
0.329891,0.53978,0.341415,6.10352
0.330182,0.623703,-1.7395,6.72531
0.330473,0.597,-1.10817,6.28662
0.330764,0.482559,0.209808,8.54302
0.331055,0.31662,-1.58882,9.07898
0.331345,0.131607,1.4801,7.41196
0.331636,-0.0419617,0.724793,8.05092
0.331927,-0.192642,-1.62697,5.28526
0.332218,-0.318527,-1.54114,6.41441
0.332509,-0.423431,-0.0419617,3.19099
0.3328,-0.51117,-1.03951,3.03268
0.333091,-0.583649,1.02806,-2.25258
0.333382,-0.648499,0.228882,-1.70517
0.333673,-0.703812,-0.247955,-3.61633
0.333964,-0.75531,0.751495,-8.08907
0.334255,-0.812531,-0.406265,-7.84302
0.334545,-0.88501,-1.20735,-8.00705
0.334836,-0.972748,1.91307,-9.58252
0.335127,-1.06621,-0.043869,-10.4809
0.335418,-1.14632,-0.238419,-9.01032
0.335709,-1.17874,1.88065,-8.26264
0.336,-1.13678,-0.0171661,-4.40407
0.336291,-1.00708,0.444412,-5.54466
0.336582,-0.79155,0.0629425,-2.29263
0.336873,-0.516892,0.516892,-0.450134
0.337164,-0.221252,-0.0457764,0.946045
0.337455,0.0457764,0.282288,4.1008
0.337745,0.249863,1.6079,5.00107
0.338036,0.37384,-0.526428,5.88036
0.338327,0.425339,-0.490189,5.58472
0.338618,0.421524,-1.28365,5.10979
0.338909,0.389099,-2.2831,8.30269
0.3392,0.34523,-0.490189,10.088
0.339491,0.28801,2.02179,9.30977
0.339782,0.211716,-0.137329,8.19779
0.340073,0.102997,-0.925064,8.15201
0.340364,-0.0476837,-0.0610352,4.58145
0.340655,-0.236511,-1.49155,3.48663
0.340945,-0.440598,-1.35803,2.09427
0.341236,-0.63324,1.00899,-1.8177
0.341527,-0.785828,0.658035,-0.928879
0.341818,-0.881195,0.749588,-6.90079
0.342109,-0.91362,-0.671387,-4.94576
0.3424,-0.902176,0.368118,-5.79834
0.342691,-0.867844,-0.453949,-10.9215
0.342982,-0.833512,0.326157,-6.99616
0.343273,-0.818253,-0.547409,-10.4332
0.343564,-0.825882,2.56157,-8.26454
0.343855,-0.854492,0.312805,-9.19342
0.344145,-0.88501,-0.141144,-3.1414
0.344436,-0.900269,1.16158,-7.06291
0.344727,-0.877381,-1.37138,-1.61934
0.345018,-0.797272,0.301361,-3.30544
0.345309,-0.646591,0.761032,0.751495
0.3456,-0.423431,0.772476,2.39372
0.345891,-0.143051,0.175476,4.05693
0.346182,0.164032,0.28801,6.85692
0.346473,0.44632,-0.480652,5.71442
0.346764,0.659943,-2.00653,6.94275
0.347055,0.757218,0.196457,8.55255
0.347345,0.720978,-0.37384,10.2386
0.347636,0.558853,0.123978,9.30596
0.347927,0.303268,0.890732,8.11768
0.348218,0.00190735,0.556946,5.21088
0.348509,-0.291824,-3.58391,4.63295
0.3488,-0.535965,-0.825882,4.63486
0.349091,-0.713349,-0.255585,2.32315
0.349382,-0.810623,0.156403,1.82724
0.349673,-0.846863,0.995636,-2.71606
0.349964,-0.837326,-0.284195,-2.50435
0.350255,-0.804901,-0.0152588,-6.00433
0.350545,-0.764847,0.56839,-7.62558
0.350836,-0.740051,-0.171661,-8.27789
0.351127,-0.745773,-0.339508,-7.6828
0.351418,-0.79155,1.89209,-9.7065
0.351709,-0.879288,-1.71661,-10.6106
0.352,-0.988007,1.08719,-7.10297
0.352291,-1.08337,2.57874,-7.40624
0.352582,-1.12534,-1.22833,-5.96809
0.352873,-1.07765,0.25177,-5.12886
0.353164,-0.915528,1.53542,-1.79291
0.353455,-0.648499,-1.04523,-0.442505
0.353745,-0.307083,0.43869,3.85284
0.354036,0.0495911,2.45285,3.62969
0.354327,0.368118,-2.64931,6.26564
0.354618,0.595093,0.432968,6.69098
0.354909,0.707626,0.400543,5.36919
0.3552,0.705719,-2.39182,8.16536
0.355491,0.610352,-0.860214,8.62503
0.355782,0.448227,0.999451,9.61304
0.356073,0.25177,0.190735,8.27599
0.356364,0.038147,-1.41335,9.20105
0.356655,-0.171661,1.00327,5.19943
0.356945,-0.368118,-1.44577,4.23431
0.357236,-0.537872,-1.87492,2.03514
0.357527,-0.671387,1.05286,0.537872
0.357818,-0.761032,-0.00953675,-0.276566
0.358109,-0.802994,0.749588,-3.85475
0.3584,-0.801087,0.513077,-5.82695
0.358691,-0.778198,-1.00708,-4.26483
0.358982,-0.753403,0.587463,-10.3073
0.359273,-0.751495,-0.387192,-8.47244
0.359564,-0.782013,0.242233,-10.9005
0.359855,-0.84877,0.732422,-9.38606
0.360145,-0.930786,1.31416,-9.14192
0.360436,-1.00517,0.00572205,-6.50215
0.360727,-1.03378,0.749588,-5.21851
0.361018,-0.989914,0.118256,-3.2959
0.361309,-0.8564,0.185013,-1.60408
0.3616,-0.637055,0.360489,-1.70326
0.361891,-0.35286,-0.217438,1.72424
0.362182,-0.0419617,1.28746,4.59862
0.362473,0.249863,-0.41008,6.05965
0.362764,0.480652,0.135422,5.6572
0.363055,0.619888,-0.724793,6.91033
0.363345,0.659943,-1.94359,6.79779
0.363636,0.60463,0.31662,9.24492
0.363927,0.47493,0.322342,9.50051
0.364218,0.28801,-0.564575,8.29888
0.364509,0.0724793,1.00899,7.02477
0.3648,-0.154495,-1.40572,6.22177
0.365091,-0.379562,-2.5444,6.00815
0.365382,-0.583649,0.41008,1.87302
0.365673,-0.751495,-0.892639,1.7395
0.365964,-0.867844,0.787735,-0.97847
0.366255,-0.919342,1.43623,-3.19672
0.366545,-0.911713,0.0801087,-3.15857
0.366836,-0.854492,-0.242233,-7.04193
0.367127,-0.782013,-0.957489,-8.71659
0.367418,-0.728607,-0.169754,-9.02558
0.367709,-0.722885,-0.0190735,-8.67462
0.368,-0.776291,1.92642,-9.41849
0.368291,-0.875473,0.976563,-10.3626
0.368582,-0.982285,-0.276566,-8.47435
0.368873,-1.04713,1.26267,-6.55174
0.369164,-1.02615,-0.53978,-3.12615
0.369455,-0.894547,-0.595093,-3.75366
0.369745,-0.659943,1.5583,0.0209808
0.370036,-0.358582,0.553131,2.92015
0.370327,-0.0343323,0.371933,3.31879
0.370618,0.249863,0.434876,5.37109
0.370909,0.453949,-0.291824,5.20706
0.3712,0.558853,-1.89972,7.75719
0.371491,0.572205,-0.326157,7.22695
0.371782,0.514984,-1.07765,6.99997
0.372073,0.41008,-1.00327,11.6196
0.372364,0.272751,1.35613,7.91168
0.372655,0.110626,1.31416,8.78716
0.372945,-0.0743866,-1.00899,4.81224
0.373236,-0.278473,-2.41089,5.4245
0.373527,-0.490189,-0.558853,2.26784
0.373818,-0.677109,-0.7267,0.669479
0.374109,-0.804901,-0.0591278,-0.230789
0.3744,-0.844956,2.1534,-3.06702
0.374691,-0.793457,0.56839,-3.05748
0.374982,-0.677109,-0.329971,-7.74574
0.375273,-0.543594,-0.761032,-7.95555
0.375564,-0.459671,-0.318527,-5.23186
0.375855,-0.478745,1.26267,-7.79152
0.376145,-0.619888,0.076294,-10.7784
0.376436,-0.852585,1.13678,-11.3525
0.376727,-1.10626,-0.0858307,-8.05283
0.377018,-1.297,1.13869,-5.38826
0.377309,-1.34087,-0.576019,-5.69153
0.3776,-1.19782,-0.429154,-1.34277
0.377891,-0.881195,0.766754,-2.40898
0.378182,-0.452042,-0.391007,4.19808
0.378473,-0.00572205,2.85339,2.99645
0.378764,0.375748,-0.51117,3.31497
0.379055,0.617981,-0.566483,6.61087
0.379345,0.701904,0.0782013,4.85039
0.379636,0.644684,-2.21252,8.955
0.379927,0.495911,-0.0991822,6.19888
0.380218,0.308991,-0.993729,8.79097
0.380509,0.123978,0.673294,8.71086
0.3808,-0.0343323,0.114441,7.77435
0.381091,-0.164032,0.574112,8.8253
0.381382,-0.28038,-1.62888,2.55394
0.381673,-0.394821,-1.8158,5.49126
0.381964,-0.509262,0.452042,1.15395
0.382255,-0.612259,-0.350952,1.24168
0.382545,-0.692368,0.28038,-1.31607
0.382836,-0.736237,1.65176,-5.57137
0.383127,-0.745773,-0.556946,-4.50325
0.383418,-0.734329,-1.16348,-8.47244
0.383709,-0.728607,0.0209808,-8.51822
0.384,-0.75531,0.265122,-7.30705
0.384291,-0.825882,0.703812,-8.54492
0.384582,-0.936508,1.79291,-10.3149
0.384873,-1.05476,-0.806809,-9.73702
0.385164,-1.13869,0.459671,-4.96864
0.385455,-1.1425,2.25449,-5.9166
0.385745,-1.0376,-0.766754,-3.29208
0.386036,-0.82016,-0.19455,-2.13432
0.386327,-0.518799,0.398636,0.0572205
0.386618,-0.183105,-0.919342,3.54195
0.386909,0.131607,1.92452,3.44467
0.3872,0.379562,1.03188,5.70679
0.387491,0.534058,-1.31035,7.47299
0.387782,0.591278,-1.2207,6.34384
0.388073,0.56839,-1.07765,7.00188
0.388364,0.490189,-0.175476,9.3422
0.388655,0.371933,-0.772476,9.30786
0.388945,0.225067,0.951767,5.63622
0.389236,0.0553131,0.535965,7.56264
0.389527,-0.133514,-1.61362,6.93131
0.389818,-0.331879,-1.22643,5.30815
0.390109,-0.518799,-0.850678,1.80054
0.3904,-0.665665,-0.148773,0.427246
0.390691,-0.751495,0.759125,-2.56729
0.390982,-0.766754,1.17874,-1.68419
0.391273,-0.728607,1.54305,-5.82695
0.391564,-0.667572,-1.43242,-6.42586
0.391855,-0.623703,-1.2722,-9.05991
0.392145,-0.635147,0.333786,-9.46808
0.392436,-0.715256,0.278473,-7.3452
0.392727,-0.846863,0.757218,-9.5768
0.393018,-0.993729,1.08719,-11.3201
0.393309,-1.11008,0.673294,-5.88608
0.3936,-1.14822,1.04332,-2.4395
0.393891,-1.08147,-0.679016,-3.25203
0.394182,-0.911713,-0.12207,-2.83051
0.394473,-0.658035,-0.431061,-0.291824
0.394764,-0.358582,1.18256,2.39754
0.395055,-0.0534058,1.59836,2.05612
0.395345,0.217438,-0.953674,5.44357
0.395636,0.427246,0.804901,5.8136
0.395927,0.562668,-1.15776,6.81687
0.396218,0.619888,-1.76621,6.78253
0.396509,0.60463,-1.11198,8.71277
0.3968,0.516892,0.734329,10.9634
0.397091,0.371933,1.46103,6.68717
0.397382,0.177383,-0.28801,7.45583
0.397673,-0.0476837,-1.12724,5.11742
0.397964,-0.284195,-1.38855,5.09644
0.398255,-0.516892,-2.07138,3.09181
0.398545,-0.713349,0.181198,0.719071
0.398836,-0.854492,0.349045,0.749588
0.399127,-0.926972,1.46866,-2.79999
0.399418,-0.928879,0.478745,-4.94766
0.399709,-0.877381,-0.421524,-5.8384
0.4,-0.799179,-0.240326,-9.30977
0.400291,-0.736237,-0.66185,-6.65093
0.400582,-0.724793,0.738144,-8.7204
0.400873,-0.780106,-0.417709,-9.14574
0.401164,-0.892639,1.80626,-10.6583
0.401455,-1.02425,0.707626,-7.5798
0.401745,-1.11961,1.7395,-5.76973
0.402036,-1.12534,-1.79863,-5.62859
0.402327,-1.00899,0.211716,-2.35367
0.402618,-0.770569,0.959397,-2.52152
0.402909,-0.440598,-1.07956,3.77083
0.4032,-0.076294,3.48854,2.13814
0.403491,0.259399,-0.806809,6.13022
0.403782,0.509262,-1.10626,6.67381
0.404073,0.650406,0.354767,4.59099
0.404364,0.679016,-1.7643,8.59833
0.404655,0.614166,-1.48964,6.60896
0.404945,0.488281,-0.677109,10.4466
0.405236,0.322342,2.39182,8.19016
0.405527,0.139236,-0.564575,9.79424
0.405818,-0.0514984,0.0782013,5.90515
0.406109,-0.242233,-1.13869,4.06456
0.4064,-0.419617,-2.26784,3.43895
0.406691,-0.574112,-1.194,-0.337601
0.406982,-0.688553,1.24168,2.11525
0.407273,-0.753403,2.00653,-2.21252
0.407564,-0.772476,0.127792,-4.09508
0.407855,-0.76294,-0.366211,-6.36673
0.408145,-0.749588,-1.04141,-8.02994
0.408436,-0.759125,-0.545502,-7.93266
0.408727,-0.808716,1.50299,-9.13811
0.409018,-0.900269,0.0686646,-11.0111
0.409309,-1.0128,0.398636,-8.57353
0.4096,-1.11008,1.63269,-8.37326
0.409891,-1.15013,-0.0247955,-5.52559
0.410182,-1.09482,0.411987,-5.1136
0.410473,-0.934601,0.478745,-2.46048
0.410764,-0.675202,-0.581741,-0.391007
0.411055,-0.35286,0.284195,0.349045
0.411345,-0.0171661,1.50681,2.38609
0.411636,0.282288,0.904083,4.05121
0.411927,0.501633,-2.40707,6.99616
0.412218,0.627518,0.50354,5.63431
0.412509,0.654221,-0.318527,7.1125
0.4128,0.598908,-2.2068,9.69124
0.413091,0.482559,0.555039,8.51822
0.413382,0.324249,1.59264,7.88117
